w_word1,w_word2,w_corrAns,w_category,word1,word2,corrAns,category,w_hword1,w_hword2,w_hcorrAns,w_hcategory,hword1,hword2,hcorrAns,hcategory,enwarmuptrials.thisRepN,enwarmuptrials.thisTrialN,enwarmuptrials.thisN,enwarmuptrials.thisIndex,en_trials.thisRepN,en_trials.thisTrialN,en_trials.thisN,en_trials.thisIndex,hiwarmuptrials.thisRepN,hiwarmuptrials.thisTrialN,hiwarmuptrials.thisN,hiwarmuptrials.thisIndex,hi_trials.thisRepN,hi_trials.thisTrialN,hi_trials.thisN,hi_trials.thisIndex,eninstrstim.started,eninstrstim.stopped,enkbinstr.keys,enkbinstr.corr,enkbinstr.rt,enkbinstr.started,enkbinstr.stopped,enwarmupw1.started,enwarmupw1.stopped,enwarmupw2.started,enwarmupw2.stopped,enwarmupkb.keys,enwarmupkb.corr,enwarmupkb.rt,enwarmupkb.started,enwarmupkb.stopped,restresp.keys,restresp.started,restresp.stopped,startexpprompt.started,startexpprompt.stopped,startexpkbresp.keys,startexpkbresp.rt,startexpkbresp.started,startexpkbresp.stopped,entrialw1.started,entrialw1.stopped,entrialw2.started,entrialw2.stopped,enkbresp.keys,enkbresp.corr,enkbresp.rt,enkbresp.started,enkbresp.stopped,hiinstrstim.started,hiinstrstim.stopped,hikbinstr.keys,hikbinstr.corr,hikbinstr.rt,hikbinstr.started,hikbinstr.stopped,hiwarmupw1.started,hiwarmupw1.stopped,hiwarmupw2.started,hiwarmupw2.stopped,hiwarmupkb.keys,hiwarmupkb.corr,hiwarmupkb.rt,hiwarmupkb.started,hiwarmupkb.stopped,hitrialw1.started,hitrialw1.stopped,hitrialw2.started,hitrialw2.stopped,hikbresp.keys,hikbresp.corr,hikbresp.rt,hikbresp.started,hikbresp.stopped,hiskill.text,hiskill.started,hiskill.stopped,hirespskill.keys,hirespskill.rt,hirespskill.started,hirespskill.stopped,enskill_2.text,enskill_2.started,enskill_2.stopped,enrespskill_2.keys,enrespskill_2.rt,enrespskill_2.started,enrespskill_2.stopped,participant,age,gender,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,अजमदा,uttac,left,8,,,,,,,,,,,,,1,9,89,62,,,,,,,,,,,,,,,,,None,460.3752596130071,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.69358066700806,None,459.69358066700806,None,left,1,0.6800849449937232,459.69358066700806,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,पतल,dival,left,8,,,,,,,,,,,,,1,10,90,60,,,,,,,,,,,,,,,,,None,462.0617608610046,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.8790869330114,None,460.8790869330114,None,left,1,1.1808989270066377,460.8790869330114,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,मगरम,bow,left,9,,,,,,,,,,,,,1,11,91,70,,,,,,,,,,,,,,,,,None,463.2346988870122,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.5655290930008,None,462.5655290930008,None,left,1,0.6675830680032959,462.5655290930008,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,हानि,deaf,right,7,,,,,,,,,,,,,1,12,92,39,,,,,,,,,,,,,,,,,None,464.4999657210137,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.7390535540035,None,463.7390535540035,None,left,0,0.7593468400009442,463.7390535540035,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,जोकर,eyes,right,7,,,,,,,,,,,,,1,13,93,38,,,,,,,,,,,,,,,,,None,468.2186532920023,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.0036956170079,None,465.0036956170079,None,right,1,3.2134138619876467,465.0036956170079,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,परावान,valuable,left,9,,,,,,,,,,,,,1,14,94,79,,,,,,,,,,,,,,,,,None,469.5296955250087,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.72273629601113,None,468.72273629601113,None,left,1,0.8053757879970362,468.72273629601113,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,यूोप,mustache,left,9,,,,,,,,,,,,,1,15,95,71,,,,,,,,,,,,,,,,,None,470.80428524001036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.0334097490122,None,470.0334097490122,None,left,1,0.7692954170051962,470.0334097490122,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,काम,imhge,left,10,,,,,,,,,,,,,1,16,96,40,,,,,,,,,,,,,,,,,None,472.2549382210127,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.3079787530005,None,471.3079787530005,None,left,1,0.9454247530084103,471.3079787530005,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,केला,diary,right,7,,,,,,,,,,,,,1,17,97,37,,,,,,,,,,,,,,,,,None,473.6291502400127,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.7586373100057,None,472.7586373100057,None,right,1,0.869006150009227,472.7586373100057,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,यूोप,builde,left,8,,,,,,,,,,,,,1,18,98,55,,,,,,,,,,,,,,,,,None,474.9503949100035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.1333420780138,None,474.1333420780138,None,left,1,0.8153690329927485,474.1333420780138,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,आतंक,average,right,7,,,,,,,,,,,,,1,19,99,23,,,,,,,,,,,,,,,,,None,476.5710051450005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.4544542710064,None,475.4544542710064,None,right,1,1.1148867240117397,475.4544542710064,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,गाड़ी,auto,right,6,,,,,,,,,,,,,1,20,100,2,,,,,,,,,,,,,,,,,None,477.85652958801074,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.07487045400194,None,477.07487045400194,None,right,1,0.7801527430128772,477.07487045400194,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,टराव,lobster,left,9,,,,,,,,,,,,,1,21,101,78,,,,,,,,,,,,,,,,,None,479.0757210610027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.36053273800644,None,478.36053273800644,None,left,1,0.713689534997684,478.36053273800644,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,अपरा,blackboard,left,9,,,,,,,,,,,,,1,22,102,75,,,,,,,,,,,,,,,,,None,480.64703218500654,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.5795291710092,None,479.5795291710092,None,left,1,1.065864402000443,479.5795291710092,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,रात,day,right,6,,,,,,,,,,,,,1,23,103,19,,,,,,,,,,,,,,,,,None,481.86036942301143,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.1508170700108,None,481.1508170700108,None,right,1,0.7080436990072485,481.1508170700108,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,गाय,valuabzr,left,10,,,,,,,,,,,,,1,24,104,48,,,,,,,,,,,,,,,,,None,483.1408575860114,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.3639378880034,None,482.3639378880034,None,left,1,0.7754177500028163,482.3639378880034,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,सावधान,caklqblower,left,10,,,,,,,,,,,,,1,25,105,44,,,,,,,,,,,,,,,,,None,484.6903753760125,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.6448541710124,None,483.6448541710124,None,left,1,1.0439916200120933,483.6448541710124,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,विमान,decision,right,7,,,,,,,,,,,,,1,26,106,31,,,,,,,,,,,,,,,,,None,487.0682332060096,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.1939103950135,None,485.1939103950135,None,left,0,1.8727969780011335,485.1939103950135,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,संट,subtraction,left,9,,,,,,,,,,,,,1,27,107,67,,,,,,,,,,,,,,,,,None,490.627006988012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.5722821250092,None,487.5722821250092,None,left,1,3.052903472998878,487.5722821250092,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,सावधान,capmpiwity,left,10,,,,,,,,,,,,,1,28,108,50,,,,,,,,,,,,,,,,,None,492.4588656220003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.13046105801186,None,491.13046105801186,None,left,1,1.3268765609973343,491.13046105801186,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,भावना,employer,right,7,,,,,,,,,,,,,1,29,109,24,,,,,,,,,,,,,,,,,None,493.8784535330051,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.96295980100695,None,492.96295980100695,None,right,1,0.9139558619935997,492.96295980100695,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,घर,blow,right,7,,,,,,,,,,,,,1,30,110,28,,,,,,,,,,,,,,,,,None,495.10116774401104,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.3821386070049,None,494.3821386070049,None,right,1,0.7174826589907752,494.3821386070049,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,लड़ाकू,boxer,right,6,,,,,,,,,,,,,1,31,111,9,,,,,,,,,,,,,,,,,None,496.6493327370117,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.60477012100455,None,495.60477012100455,None,right,1,1.0432791310013272,495.60477012100455,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,लड़की,baby,right,6,,,,,,,,,,,,,1,32,112,3,,,,,,,,,,,,,,,,,None,498.01333778200205,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.1529658220097,None,497.1529658220097,None,right,1,0.8588288329920033,497.1529658220097,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,तीर,bow,right,6,,,,,,,,,,,,,1,33,113,8,,,,,,,,,,,,,,,,,None,499.2217700750043,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.5172412610118,None,498.5172412610118,None,right,1,0.7030159249989083,498.5172412610118,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,पैसे,cash,right,6,,,,,,,,,,,,,1,34,114,12,,,,,,,,,,,,,,,,,None,500.35746889001166,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.7258061750035,None,499.7258061750035,None,right,1,0.6301615459960885,499.7258061750035,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,असमल,rug,left,9,,,,,,,,,,,,,1,35,115,74,,,,,,,,,,,,,,,,,None,502.13124418401276,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.86073709301127,None,500.86073709301127,None,left,1,1.2689921699929982,500.86073709301127,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,जगल,policeman,left,9,,,,,,,,,,,,,1,36,116,77,,,,,,,,,,,,,,,,,None,504.4918309900095,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.6347333520098,None,502.6347333520098,None,left,1,1.8555591080075828,502.6347333520098,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,जापान,cheat,right,7,,,,,,,,,,,,,1,37,117,22,,,,,,,,,,,,,,,,,None,506.20976673100085,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.99593207500584,None,504.99593207500584,None,right,1,1.212307949012029,504.99593207500584,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,गाजर,dasewn,left,10,,,,,,,,,,,,,1,38,118,49,,,,,,,,,,,,,,,,,None,507.9071590220119,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.7133600590023,None,506.7133600590023,None,left,1,1.1922703640011605,506.7133600590023,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,सच,copy,right,7,,,,,,,,,,,,,1,39,119,25,,,,,,,,,,,,,,,,,None,510.02759887800494,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.4107799129997,None,508.4107799129997,None,right,1,1.6152668230060954,508.4107799129997,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,वन,chaos,right,7,,,,,,,,,,,,,1,40,120,33,,,,,,,,,,,,,,,,,None,512.2823955800122,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.5311370360141,None,510.5311370360141,None,right,1,1.7497451729868772,510.5311370360141,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,अजमदा,tricycle,left,9,,,,,,,,,,,,,1,41,121,72,,,,,,,,,,,,,,,,,None,514.2585220380133,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.7860529360041,None,512.7860529360041,None,left,1,1.4709205499966629,512.7860529360041,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,केल,cauliflower,left,9,,,,,,,,,,,,,1,42,122,73,,,,,,,,,,,,,,,,,None,516.5561792330118,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.7620437760052,None,514.7620437760052,None,left,1,1.7925943329901202,514.7620437760052,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,खेती,dollars,right,7,,,,,,,,,,,,,1,43,123,21,,,,,,,,,,,,,,,,,None,518.6353337470064,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.0600896660035,None,517.0600896660035,None,left,0,1.5736852910049492,517.0600896660035,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,गणित,biology,right,6,,,,,,,,,,,,,1,44,124,6,,,,,,,,,,,,,,,,,None,520.9305642870022,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.1391017060087,None,519.1391017060087,None,left,0,1.789877860006527,519.1391017060087,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,फूल,suggeyf,left,10,,,,,,,,,,,,,1,45,125,53,,,,,,,,,,,,,,,,,None,522.3930220530019,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.4344633670116,None,521.4344633670116,None,left,1,0.9570180159935262,521.4344633670116,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,गहना,diamond,right,6,,,,,,,,,,,,,1,46,126,20,,,,,,,,,,,,,,,,,None,523.8982742370135,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.8965732500073,None,522.8965732500073,None,right,1,1.0001635939988773,522.8965732500073,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,अभिनय,calm,right,7,,,,,,,,,,,,,1,47,127,35,,,,,,,,,,,,,,,,,None,526.113824073007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.4020916500012,None,524.4020916500012,None,right,1,1.710206304996973,524.4020916500012,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,मछली,ucter,left,10,,,,,,,,,,,,,1,48,128,52,,,,,,,,,,,,,,,,,None,528.5957646620082,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.617378889001,None,526.617378889001,None,left,1,1.9768327759957174,526.617378889001,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,गायक,dancer,right,6,,,,,,,,,,,,,1,49,129,18,,,,,,,,,,,,,,,,,None,530.1223159010115,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.0994402840006,None,529.0994402840006,None,right,1,1.021344788998249,529.0994402840006,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,भीड़,crowd,right,6,,,,,,,,,,,,,1,50,130,17,,,,,,,,,,,,,,,,,None,531.2924166820012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.625776233006,None,530.625776233006,None,right,1,0.6650832269951934,530.625776233006,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,पागल,crazy,right,6,,,,,,,,,,,,,1,51,131,16,,,,,,,,,,,,,,,,,None,535.5485530940059,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.7961076190113,None,531.7961076190113,None,right,1,3.7506655110046268,531.7961076190113,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,नेता,area,right,7,,,,,,,,,,,,,1,52,132,32,,,,,,,,,,,,,,,,,None,537.1216038650018,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.0520350620063,None,536.0520350620063,None,right,1,1.0680221920047188,536.0520350620063,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,मैदान,blush,right,7,,,,,,,,,,,,,1,53,133,26,,,,,,,,,,,,,,,,,None,538.5281628690136,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.6257220330008,None,537.6257220330008,None,right,1,0.9008954089949839,537.6257220330008,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,गुफा,perigrm,left,10,,,,,,,,,,,,,1,54,134,51,,,,,,,,,,,,,,,,,None,539.7693291300093,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.03251270701,None,539.03251270701,None,left,1,0.7350573039875599,539.03251270701,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,कोमल,cure,right,7,,,,,,,,,,,,,1,55,135,34,,,,,,,,,,,,,,,,,None,541.5175967650139,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.2729557830025,None,540.2729557830025,None,right,1,1.2428505580028286,540.2729557830025,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,महंगा,cheap,right,6,,,,,,,,,,,,,1,56,136,13,,,,,,,,,,,,,,,,,None,542.9798794400122,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.0213433780009,None,542.0213433780009,None,right,1,0.9570028540038038,542.0213433780009,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,जापान,china,right,6,,,,,,,,,,,,,1,57,137,14,,,,,,,,,,,,,,,,,None,544.285221713013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.4836628490011,None,543.4836628490011,None,right,1,0.799973528002738,543.4836628490011,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,बाइन,atnton,left,8,,,,,,,,,,,,,1,58,138,61,,,,,,,,,,,,,,,,,None,545.6267330050032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.7888440890092,None,544.7888440890092,None,left,1,0.836341235000873,544.7888440890092,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,बहस,blaokbonvd,left,10,,,,,,,,,,,,,1,59,139,45,,,,,,,,,,,,,,,,,None,546.962955149007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.1302023600001,None,546.1302023600001,None,left,1,0.8311766289989464,546.1302023600001,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,शहनाई,decay,right,7,,,,,,,,,,,,,1,60,140,30,,,,,,,,,,,,,,,,,None,548.5714740280091,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.4665573830134,None,547.4665573830134,None,right,1,1.1033810330118285,547.4665573830134,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,आतंकवादी,bomb,right,6,,,,,,,,,,,,,1,61,141,7,,,,,,,,,,,,,,,,,None,550.3473491570039,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.075169423013,None,549.075169423013,None,right,1,1.270630576997064,549.075169423013,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,लड़की,boy,right,6,,,,,,,,,,,,,1,62,142,10,,,,,,,,,,,,,,,,,None,553.3462311200128,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.8511732000043,None,550.8511732000043,None,right,1,2.493117899997742,550.8511732000043,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,अनुबध,leab,left,8,,,,,,,,,,,,,1,63,143,59,,,,,,,,,,,,,,,,,None,555.1912853800022,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.8496303300053,None,553.8496303300053,None,left,1,1.340083090995904,553.8496303300053,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,नक,bnat,left,8,,,,,,,,,,,,,1,64,144,65,,,,,,,,,,,,,,,,,None,556.3979411210021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.6946605780104,None,555.6946605780104,None,left,1,0.7017370209941873,555.6946605780104,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,टराव,tumor,left,9,,,,,,,,,,,,,1,65,145,68,,,,,,,,,,,,,,,,,None,557.5825711020007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.901648501007,None,556.901648501007,None,left,1,0.6793588900036411,556.901648501007,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,खोज,expensive,right,7,,,,,,,,,,,,,1,66,146,29,,,,,,,,,,,,,,,,,None,558.9356812590122,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.086336768014,None,558.086336768014,None,right,1,0.8473748649994377,558.086336768014,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,वकी,averake,left,8,,,,,,,,,,,,,1,67,147,63,,,,,,,,,,,,,,,,,None,560.1943988170096,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.4418535130098,None,559.4418535130098,None,left,1,0.7509682519885246,559.4418535130098,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,गेंद,bat,right,6,,,,,,,,,,,,,1,68,148,4,,,,,,,,,,,,,,,,,None,561.934018777014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.6984492810006,None,560.6984492810006,None,right,1,1.234020571995643,560.6984492810006,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,नल,ltbster,left,10,,,,,,,,,,,,,1,69,149,47,,,,,,,,,,,,,,,,,None,563.3625878100138,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.4375545500079,None,562.4375545500079,None,left,1,0.9234665669937385,562.4375545500079,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,अनाज,breakfast,right,6,,,,,,,,,,,,,1,70,150,11,,,,,,,,,,,,,,,,,None,564.7175353740022,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.8662198380043,None,563.8662198380043,None,right,1,0.8497651939978823,563.8662198380043,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
,,,,,,,,,,,,सलाह,mabapine,left,10,,,,,,,,,,,,,1,71,151,42,,,,,,,,,,,,,,,,,None,568.2407914120122,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.221653273009,None,565.221653273009,None,left,1,3.0175286480080104,565.221653273009,None,,,,,,,,,,,,,,,5,26,f,2021_Apr_09_2041,ldt_en_hi,2021.1.3,1420.7181065252626,
