w_word1,w_word2,w_corrAns,w_category,word1,word2,corrAns,category,w_hword1,w_hword2,w_hcorrAns,w_hcategory,hword1,hword2,hcorrAns,hcategory,enwarmuptrials.thisRepN,enwarmuptrials.thisTrialN,enwarmuptrials.thisN,enwarmuptrials.thisIndex,en_trials.thisRepN,en_trials.thisTrialN,en_trials.thisN,en_trials.thisIndex,hiwarmuptrials.thisRepN,hiwarmuptrials.thisTrialN,hiwarmuptrials.thisN,hiwarmuptrials.thisIndex,hi_trials.thisRepN,hi_trials.thisTrialN,hi_trials.thisN,hi_trials.thisIndex,eninstrstim.started,eninstrstim.stopped,enkbinstr.keys,enkbinstr.corr,enkbinstr.rt,enkbinstr.started,enkbinstr.stopped,enwarmupw1.started,enwarmupw1.stopped,enwarmupw2.started,enwarmupw2.stopped,enwarmupkb.keys,enwarmupkb.corr,enwarmupkb.rt,enwarmupkb.started,enwarmupkb.stopped,restresp.keys,restresp.started,restresp.stopped,startexpprompt.started,startexpprompt.stopped,startexpkbresp.keys,startexpkbresp.rt,startexpkbresp.started,startexpkbresp.stopped,entrialw1.started,entrialw1.stopped,entrialw2.started,entrialw2.stopped,enkbresp.keys,enkbresp.corr,enkbresp.rt,enkbresp.started,enkbresp.stopped,hiinstrstim.started,hiinstrstim.stopped,hikbinstr.keys,hikbinstr.corr,hikbinstr.rt,hikbinstr.started,hikbinstr.stopped,hiwarmupw1.started,hiwarmupw1.stopped,hiwarmupw2.started,hiwarmupw2.stopped,hiwarmupkb.keys,hiwarmupkb.corr,hiwarmupkb.rt,hiwarmupkb.started,hiwarmupkb.stopped,hitrialw1.started,hitrialw1.stopped,hitrialw2.started,hitrialw2.stopped,hikbresp.keys,hikbresp.corr,hikbresp.rt,hikbresp.started,hikbresp.stopped,hiskill.text,hiskill.started,hiskill.stopped,hirespskill.keys,hirespskill.rt,hirespskill.started,hirespskill.stopped,enskill_2.text,enskill_2.started,enskill_2.stopped,enrespskill_2.keys,enrespskill_2.rt,enrespskill_2.started,enrespskill_2.stopped,thankstext.started,thankstext.stopped,participant,age,gender,date,expName,psychopyVersion,frameRate,
,,,,rug,carpet,right,1,,,,,,,,,,,,,0,50,50,15,,,,,,,,,,,,,,,,,,,,,,,,,None,209.21701839800517,None,,,,,,,207.93158130500524,None,207.93158130500524,None,right,1,1.283983351997449,207.93158130500524,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,ash,blue,right,2,,,,,,,,,,,,,0,51,51,38,,,,,,,,,,,,,,,,,,,,,,,,,None,210.54613622900797,None,,,,,,,209.72060142899863,None,209.72060142899863,None,right,1,0.8241064430039842,209.72060142899863,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,actor,axe,right,2,,,,,,,,,,,,,0,52,52,24,,,,,,,,,,,,,,,,,,,,,,,,,None,211.96180534800806,None,,,,,,,211.04950341999938,None,211.04950341999938,None,right,1,0.9108444650046295,211.04950341999938,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,tricycle,bicycle,right,1,,,,,,,,,,,,,0,53,53,9,,,,,,,,,,,,,,,,,,,,,,,,,None,213.35229044900916,None,,,,,,,212.46539730700897,None,212.46539730700897,None,right,1,0.8852135159977479,212.46539730700897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,cricket,blow,right,2,,,,,,,,,,,,,0,54,54,37,,,,,,,,,,,,,,,,,,,,,,,,,None,214.99710042000515,None,,,,,,,213.85591136700532,None,213.85591136700532,None,right,1,1.1397560159966815,213.85591136700532,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,mgstachi,forest,left,4,,,,,,,,,,,,,0,55,55,74,,,,,,,,,,,,,,,,,,,,,,,,,None,216.68587529999786,None,,,,,,,215.5007607800071,None,215.5007607800071,None,left,1,1.1837112439970952,215.5007607800071,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,invent,ceok,left,5,,,,,,,,,,,,,0,56,56,53,,,,,,,,,,,,,,,,,,,,,,,,,None,218.22069135200582,None,,,,,,,217.18903050200606,None,217.18903050200606,None,left,1,1.0302099240070675,217.18903050200606,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,ballet,fgor,left,5,,,,,,,,,,,,,0,57,57,60,,,,,,,,,,,,,,,,,,,,,,,,,None,219.75824922700122,None,,,,,,,218.7242972439999,None,218.7242972439999,None,left,1,1.032499075998203,218.7242972439999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,harmful,cownr,left,5,,,,,,,,,,,,,0,58,58,61,,,,,,,,,,,,,,,,,,,,,,,,,None,222.57528229900345,None,,,,,,,220.26186872500693,None,220.26186872500693,None,left,1,2.3119535759906285,220.26186872500693,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,lobster,crab,right,1,,,,,,,,,,,,,0,59,59,19,,,,,,,,,,,,,,,,,,,,,,,,,None,224.2997064980009,None,,,,,,,223.07866696499696,None,223.07866696499696,None,right,1,1.2195809389959322,223.07866696499696,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,adverb,backpack,right,2,,,,,,,,,,,,,0,60,60,25,,,,,,,,,,,,,,,,,,,,,,,,,None,226.2118700389983,None,,,,,,,224.80318965000333,None,224.80318965000333,None,right,1,1.4068213529972127,224.80318965000333,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,disagreement,blanket,right,2,,,,,,,,,,,,,0,61,61,36,,,,,,,,,,,,,,,,,,,,,,,,,None,228.09221028600587,None,,,,,,,226.71729489300924,None,226.71729489300924,None,right,1,1.373483101997408,226.71729489300924,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,corpse,bigan,left,5,,,,,,,,,,,,,0,62,62,64,,,,,,,,,,,,,,,,,,,,,,,,,None,230.13262044001021,None,,,,,,,228.59598543000175,None,228.59598543000175,None,left,1,1.5351911059988197,228.59598543000175,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,suggest,ballet,right,2,,,,,,,,,,,,,0,63,63,26,,,,,,,,,,,,,,,,,,,,,,,,,None,237.8154834080051,None,,,,,,,230.63629388200934,None,230.63629388200934,None,left,0,7.177676456994959,230.63629388200934,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,adventure,bnat,left,5,,,,,,,,,,,,,0,64,64,62,,,,,,,,,,,,,,,,,,,,,,,,,None,239.6107769770024,None,,,,,,,238.31903250599862,None,238.31903250599862,None,left,1,1.290300610999111,238.31903250599862,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,contract,bar,right,2,,,,,,,,,,,,,0,65,65,27,,,,,,,,,,,,,,,,,,,,,,,,,None,241.36881166900275,None,,,,,,,240.114389690003,None,240.114389690003,None,right,1,1.2529579199908767,240.114389690003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,region,blame,right,2,,,,,,,,,,,,,0,66,66,35,,,,,,,,,,,,,,,,,,,,,,,,,None,243.08513256099832,None,,,,,,,241.87219146901043,None,241.87219146901043,None,right,1,1.211376328006736,241.87219146901043,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,kitchen,cook,right,1,,,,,,,,,,,,,0,67,67,17,,,,,,,,,,,,,,,,,,,,,,,,,None,244.69280436300323,None,,,,,,,243.58874533799826,None,243.58874533799826,None,right,1,1.1026239200000418,243.58874533799826,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,blackboard,chalk,right,1,,,,,,,,,,,,,0,68,68,16,,,,,,,,,,,,,,,,,,,,,,,,,None,246.23429741500877,None,,,,,,,245.196277466006,None,245.196277466006,None,right,1,1.0365899159951368,245.196277466006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,mustache,beard,right,1,,,,,,,,,,,,,0,69,69,6,,,,,,,,,,,,,,,,,,,,,,,,,None,248.37563645100454,None,,,,,,,246.73796244400728,None,246.73796244400728,None,right,1,1.635967697002343,246.73796244400728,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,caklqblower,fashion,left,4,,,,,,,,,,,,,0,70,70,79,,,,,,,,,,,,,,,,,,,,,,,,,None,250.2350141939969,None,,,,,,,248.87904842299758,None,248.87904842299758,None,left,1,1.3544865870062495,248.87904842299758,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,mute,bygknner,left,5,,,,,,,,,,,,,0,71,71,65,,,,,,,,,,,,,,,,,,,,,,,,,None,251.75342242300394,None,,,,,,,250.73872701299842,None,250.73872701299842,None,left,1,1.013248053001007,250.73872701299842,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,busg,data,left,4,,,,,,,,,,,,,0,72,72,78,,,,,,,,,,,,,,,,,,,,,,,,,None,253.74956728699908,None,,,,,,,252.25679965601012,None,252.25679965601012,None,left,1,1.4913159069983521,252.25679965601012,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,riject,farm,left,4,,,,,,,,,,,,,0,73,73,66,,,,,,,,,,,,,,,,,,,,,,,,,None,256.1555312760029,None,,,,,,,254.26046780101024,None,254.26046780101024,None,left,1,1.893604349999805,254.26046780101024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,stpactin,fear,left,4,,,,,,,,,,,,,0,74,74,68,,,,,,,,,,,,,,,,,,,,,,,,,None,257.93502303000423,None,,,,,,,256.6592220340099,None,256.6592220340099,None,left,1,1.2742900239973096,256.6592220340099,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,imhge,eyes,left,4,,,,,,,,,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,,,,,,,None,259.73246447100246,None,,,,,,,258.43864294899686,None,258.43864294899686,None,left,1,1.2923689859890146,258.43864294899686,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,quantity,beautiful,right,2,,,,,,,,,,,,,0,76,76,30,,,,,,,,,,,,,,,,,,,,,,,,,None,262.6800092420017,None,,,,,,,260.2362274710031,None,260.2362274710031,None,right,1,2.442342569003813,260.2362274710031,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,fury,beginner,right,2,,,,,,,,,,,,,0,77,77,32,,,,,,,,,,,,,,,,,,,,,,,,,None,266.9249547090003,None,,,,,,,263.18390946500585,None,263.18390946500585,None,right,1,3.7395784120017197,263.18390946500585,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,ltbster,lecter,left,3,,,,,,,,,,,,,0,78,78,41,,,,,,,,,,,,,,,,,,,,,,,,,None,269.2082435129996,None,,,,,,,267.4288306859962,None,267.4288306859962,None,left,1,1.7779600770008983,267.4288306859962,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,tumor,cancer,right,1,,,,,,,,,,,,,0,79,79,14,,,,,,,,,,,,,,,,,,,,,,,,,None,271.2529976549995,None,,,,,,,269.71143350499915,None,269.71143350499915,None,right,1,1.5400844859977951,269.71143350499915,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,cauliflower,broccoli,right,1,,,,,,,,,,,,,1,0,80,12,,,,,,,,,,,,,,,,,,,,,,,,,None,274.0500525009993,None,,,,,,,271.75707465500454,None,271.75707465500454,None,right,1,2.29150338099862,271.75707465500454,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,fury,beginner,right,2,,,,,,,,,,,,,1,1,81,32,,,,,,,,,,,,,,,,,,,,,,,,,None,277.5265797620086,None,,,,,,,274.55363055500493,None,274.55363055500493,None,right,1,2.971501684995019,274.55363055500493,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,snuggle,atnton,left,5,,,,,,,,,,,,,1,2,82,56,,,,,,,,,,,,,,,,,,,,,,,,,None,279.7713943550043,None,,,,,,,278.03039395599626,None,278.03039395599626,None,left,1,1.7395434520003619,278.03039395599626,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,magazine,book,right,1,,,,,,,,,,,,,1,3,83,10,,,,,,,,,,,,,,,,,,,,,,,,,None,281.7141858370014,None,,,,,,,280.275343582005,None,280.275343582005,None,right,1,1.4373627419990953,280.275343582005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,suggeyf,biurd,left,3,,,,,,,,,,,,,1,4,84,48,,,,,,,,,,,,,,,,,,,,,,,,,None,284.2182033680001,None,,,,,,,282.21740442400915,None,282.21740442400915,None,left,1,1.9993341240042355,282.21740442400915,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,inventor,leab,left,5,,,,,,,,,,,,,1,5,85,54,,,,,,,,,,,,,,,,,,,,,,,,,None,288.7997326050099,None,,,,,,,284.7216515780019,None,284.7216515780019,None,left,1,4.076273977989331,284.7216515780019,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,tumor,cancer,right,1,,,,,,,,,,,,,1,6,86,14,,,,,,,,,,,,,,,,,,,,,,,,,None,291.02297396400536,None,,,,,,,289.30303972400725,None,289.30303972400725,None,right,1,1.7180627820052905,289.30303972400725,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,data,beaufifsl,left,5,,,,,,,,,,,,,1,7,87,63,,,,,,,,,,,,,,,,,,,,,,,,,None,295.2791137660097,None,,,,,,,291.52824937499827,None,291.52824937499827,None,left,1,3.749264983998728,291.52824937499827,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,contract,bar,right,2,,,,,,,,,,,,,1,8,88,27,,,,,,,,,,,,,,,,,,,,,,,,,None,297.0081049779983,None,,,,,,,295.78298365201044,None,295.78298365201044,None,right,1,1.2236092770035611,295.78298365201044,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,mustache,beard,right,1,,,,,,,,,,,,,1,9,89,6,,,,,,,,,,,,,,,,,,,,,,,,,None,298.5194772120012,None,,,,,,,297.51149465200433,None,297.51149465200433,None,right,1,1.0064897919946816,297.51149465200433,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,harmful,cownr,left,5,,,,,,,,,,,,,1,10,90,61,,,,,,,,,,,,,,,,,,,,,,,,,None,301.13441784599854,None,,,,,,,299.0233145329985,None,299.0233145329985,None,left,1,2.109591441010707,299.0233145329985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,ltbster,lecter,left,3,,,,,,,,,,,,,1,11,91,41,,,,,,,,,,,,,,,,,,,,,,,,,None,303.2935237960046,None,,,,,,,301.6381306780095,None,301.6381306780095,None,left,1,1.6539228089968674,301.6381306780095,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,riject,farm,left,4,,,,,,,,,,,,,1,12,92,66,,,,,,,,,,,,,,,,,,,,,,,,,None,308.1670666209975,None,,,,,,,303.7968024550064,None,303.7968024550064,None,left,1,4.368806491998839,303.7968024550064,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,mug,beer,right,1,,,,,,,,,,,,,1,13,93,7,,,,,,,,,,,,,,,,,,,,,,,,,None,310.6676093630085,None,,,,,,,308.6708297919977,None,308.6708297919977,None,right,1,1.9953352589946007,308.6708297919977,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,quantity,beautiful,right,2,,,,,,,,,,,,,1,14,94,30,,,,,,,,,,,,,,,,,,,,,,,,,None,313.5162164080102,None,,,,,,,311.17141183599597,None,311.17141183599597,None,right,1,2.343292131990893,311.17141183599597,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,aczreis,duty,left,4,,,,,,,,,,,,,1,15,95,67,,,,,,,,,,,,,,,,,,,,,,,,,None,315.21183089700935,None,,,,,,,314.0195239510067,None,314.0195239510067,None,left,1,1.1905701170035172,314.0195239510067,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,disbelieve,believe,right,1,,,,,,,,,,,,,1,16,96,8,,,,,,,,,,,,,,,,,,,,,,,,,None,317.3932050130097,None,,,,,,,315.71600520200445,None,315.71600520200445,None,right,1,1.675726643006783,315.71600520200445,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,busy,bored,right,1,,,,,,,,,,,,,1,17,97,11,,,,,,,,,,,,,,,,,,,,,,,,,None,318.94694467200316,None,,,,,,,317.89691064199724,None,317.89691064199724,None,right,1,1.0485497659974499,317.89691064199724,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,exdlavstion,cloth,left,4,,,,,,,,,,,,,1,18,98,71,,,,,,,,,,,,,,,,,,,,,,,,,None,321.80276965300436,None,,,,,,,319.45057489399915,None,319.45057489399915,None,left,1,2.3507214690034743,319.45057489399915,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,adventure,bnat,left,5,,,,,,,,,,,,,1,19,99,62,,,,,,,,,,,,,,,,,,,,,,,,,None,323.7312270889961,None,,,,,,,322.30667786501,None,322.30667786501,None,left,1,1.423060938002891,322.30667786501,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,buws,decide,left,4,,,,,,,,,,,,,1,20,100,73,,,,,,,,,,,,,,,,,,,,,,,,,None,325.7751884580066,None,,,,,,,324.2351936949999,None,324.2351936949999,None,left,1,1.5385166780033614,324.2351936949999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,actress,actor,right,1,,,,,,,,,,,,,1,21,101,0,,,,,,,,,,,,,,,,,,,,,,,,,None,327.30997550999746,None,,,,,,,326.27845200100273,None,326.27845200100273,None,right,1,1.0300389860058203,326.27845200100273,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,explanation,answer,right,1,,,,,,,,,,,,,1,22,102,3,,,,,,,,,,,,,,,,,,,,,,,,,None,333.4292272849998,None,,,,,,,327.8137794420036,None,327.8137794420036,None,right,1,5.6139625609939685,327.8137794420036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,awbxenems,belvem,left,3,,,,,,,,,,,,,1,23,103,50,,,,,,,,,,,,,,,,,,,,,,,,,None,335.6373179729999,None,,,,,,,333.93254133600567,None,333.93254133600567,None,left,1,1.7032803210022394,333.93254133600567,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,udvirb,prew,left,3,,,,,,,,,,,,,1,24,104,47,,,,,,,,,,,,,,,,,,,,,,,,,None,338.6629522419971,None,,,,,,,336.14091251000355,None,336.14091251000355,None,left,1,2.5203162170073483,336.14091251000355,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,kitchen,cook,right,1,,,,,,,,,,,,,1,25,105,17,,,,,,,,,,,,,,,,,,,,,,,,,None,340.0149315840099,None,,,,,,,339.16620387599687,None,339.16620387599687,None,right,1,0.8472568540018983,339.16620387599687,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,uneven,dival,left,5,,,,,,,,,,,,,1,26,106,55,,,,,,,,,,,,,,,,,,,,,,,,,None,345.5025409259979,None,,,,,,,340.51870004199736,None,340.51870004199736,None,left,1,4.982370548998006,340.51870004199736,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,valuabzr,additkos,left,3,,,,,,,,,,,,,1,27,107,42,,,,,,,,,,,,,,,,,,,,,,,,,None,347.71694508800283,None,,,,,,,346.005923151999,None,346.005923151999,None,left,1,1.7095246410026448,346.005923151999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,mgstachi,forest,left,4,,,,,,,,,,,,,1,28,108,74,,,,,,,,,,,,,,,,,,,,,,,,,None,349.7394784580101,None,,,,,,,348.2206863839965,None,348.2206863839965,None,left,1,1.517287041991949,348.2206863839965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,disallow,beat,right,2,,,,,,,,,,,,,1,29,109,29,,,,,,,,,,,,,,,,,,,,,,,,,None,353.716992917005,None,,,,,,,350.24318969600426,None,350.24318969600426,None,right,1,3.4723311420093523,350.24318969600426,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,cricket,blow,right,2,,,,,,,,,,,,,1,30,110,37,,,,,,,,,,,,,,,,,,,,,,,,,None,355.1548365380004,None,,,,,,,354.2209374899976,None,354.2209374899976,None,right,1,0.9321903490053955,354.2209374899976,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,capability,attic,right,2,,,,,,,,,,,,,1,31,111,22,,,,,,,,,,,,,,,,,,,,,,,,,None,358.7361605650076,None,,,,,,,355.65867602800427,None,355.65867602800427,None,left,0,3.0759944650053512,355.65867602800427,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
,,,,capmpiwity,nney,left,3,,,,,,,,,,,,,1,32,112,44,,,,,,,,,,,,,,,,,,,,,,,,,None,360.4066671890032,None,,,,,,,359.23969974600186,None,359.23969974600186,None,left,1,1.1654714400065131,359.23969974600186,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,m,2021_Apr_09_1727,ldt_en_hi,2021.1.3,1445.3039177702797,
