w_word1,w_word2,w_corrAns,w_category,word1,word2,corrAns,category,w_hword1,w_hword2,w_hcorrAns,w_hcategory,hword1,hword2,hcorrAns,hcategory,enwarmuptrials.thisRepN,enwarmuptrials.thisTrialN,enwarmuptrials.thisN,enwarmuptrials.thisIndex,en_trials.thisRepN,en_trials.thisTrialN,en_trials.thisN,en_trials.thisIndex,hiwarmuptrials.thisRepN,hiwarmuptrials.thisTrialN,hiwarmuptrials.thisN,hiwarmuptrials.thisIndex,hi_trials.thisRepN,hi_trials.thisTrialN,hi_trials.thisN,hi_trials.thisIndex,eninstrstim.started,eninstrstim.stopped,enkbinstr.keys,enkbinstr.corr,enkbinstr.rt,enkbinstr.started,enkbinstr.stopped,enwarmupw1.started,enwarmupw1.stopped,enwarmupw2.started,enwarmupw2.stopped,enwarmupkb.keys,enwarmupkb.corr,enwarmupkb.rt,enwarmupkb.started,enwarmupkb.stopped,restresp.keys,restresp.started,restresp.stopped,startexpprompt.started,startexpprompt.stopped,startexpkbresp.keys,startexpkbresp.rt,startexpkbresp.started,startexpkbresp.stopped,entrialw1.started,entrialw1.stopped,entrialw2.started,entrialw2.stopped,enkbresp.keys,enkbresp.corr,enkbresp.rt,enkbresp.started,enkbresp.stopped,hiinstrstim.started,hiinstrstim.stopped,hikbinstr.keys,hikbinstr.corr,hikbinstr.rt,hikbinstr.started,hikbinstr.stopped,hiwarmupw1.started,hiwarmupw1.stopped,hiwarmupw2.started,hiwarmupw2.stopped,hiwarmupkb.keys,hiwarmupkb.corr,hiwarmupkb.rt,hiwarmupkb.started,hiwarmupkb.stopped,hitrialw1.started,hitrialw1.stopped,hitrialw2.started,hitrialw2.stopped,hikbresp.keys,hikbresp.corr,hikbresp.rt,hikbresp.started,hikbresp.stopped,hiskill.text,hiskill.started,hiskill.stopped,hirespskill.keys,hirespskill.rt,hirespskill.started,hirespskill.stopped,enskill_2.text,enskill_2.started,enskill_2.stopped,enrespskill_2.keys,enrespskill_2.rt,enrespskill_2.started,enrespskill_2.stopped,thankstext.started,thankstext.stopped,participant,age,gender,date,expName,psychopyVersion,frameRate,
,,,,riject,farm,left,4,,,,,,,,,,,,,0,50,50,66,,,,,,,,,,,,,,,,,,,,,,,,,None,261.6035332850006,None,,,,,,,255.5779280620045,None,255.5779280620045,None,left,1,6.0241517149988795,255.5779280620045,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,actor,axe,right,2,,,,,,,,,,,,,0,51,51,24,,,,,,,,,,,,,,,,,,,,,,,,,None,265.6079552900046,None,,,,,,,262.1066862230073,None,262.1066862230073,None,right,1,3.4998268210038077,262.1066862230073,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,tricycle,bicycle,right,1,,,,,,,,,,,,,0,52,52,9,,,,,,,,,,,,,,,,,,,,,,,,,None,267.8456788809999,None,,,,,,,266.1107693009981,None,266.1107693009981,None,right,1,1.7334764050028753,266.1107693009981,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,adventure,bnat,left,5,,,,,,,,,,,,,0,53,53,62,,,,,,,,,,,,,,,,,,,,,,,,,None,270.57887428499816,None,,,,,,,268.34855740600324,None,268.34855740600324,None,left,1,2.2288599040039117,268.34855740600324,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,sister,brother,right,1,,,,,,,,,,,,,0,54,54,13,,,,,,,,,,,,,,,,,,,,,,,,,None,271.85083240699896,None,,,,,,,271.0818185300013,None,271.0818185300013,None,right,1,0.7673160749982344,271.0818185300013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,invent,ceok,left,5,,,,,,,,,,,,,0,55,55,53,,,,,,,,,,,,,,,,,,,,,,,,,None,273.469063209006,None,,,,,,,272.35647953199805,None,272.35647953199805,None,left,1,1.1111216870049248,272.35647953199805,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,quantyta,berid,left,3,,,,,,,,,,,,,0,56,56,52,,,,,,,,,,,,,,,,,,,,,,,,,None,277.081460166999,None,,,,,,,273.9718750910106,None,273.9718750910106,None,right,0,3.108132512003067,273.9718750910106,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,corpse,bigan,left,5,,,,,,,,,,,,,0,57,57,64,,,,,,,,,,,,,,,,,,,,,,,,,None,282.6894181509997,None,,,,,,,277.58470230300736,None,277.58470230300736,None,right,0,5.103255606998573,277.58470230300736,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,mute,bygknner,left,5,,,,,,,,,,,,,0,58,58,65,,,,,,,,,,,,,,,,,,,,,,,,,None,284.56231028299953,None,,,,,,,283.1924132109998,None,283.1924132109998,None,left,1,1.3684435129980557,283.1924132109998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,kitchen,cook,right,1,,,,,,,,,,,,,0,59,59,17,,,,,,,,,,,,,,,,,,,,,,,,,None,286.5138666760031,None,,,,,,,285.0649871180067,None,285.0649871180067,None,right,1,1.4474138539953856,285.0649871180067,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,continent,africa,right,1,,,,,,,,,,,,,0,60,60,2,,,,,,,,,,,,,,,,,,,,,,,,,None,287.84692802801146,None,,,,,,,287.01652422201005,None,287.01652422201005,None,right,1,0.8289804490050301,287.01652422201005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,subtraction,addition,right,1,,,,,,,,,,,,,0,61,61,1,,,,,,,,,,,,,,,,,,,,,,,,,None,289.1477301679988,None,,,,,,,288.3503643860022,None,288.3503643860022,None,right,1,0.7958191320067272,288.3503643860022,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,quantity,beautiful,right,2,,,,,,,,,,,,,0,62,62,30,,,,,,,,,,,,,,,,,,,,,,,,,None,290.39997814400704,None,,,,,,,289.65075017200434,None,289.65075017200434,None,right,1,0.7478116400016006,289.65075017200434,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,entertain,begin,right,2,,,,,,,,,,,,,0,63,63,31,,,,,,,,,,,,,,,,,,,,,,,,,None,291.78736718599976,None,,,,,,,290.9028712440049,None,290.9028712440049,None,right,1,0.8830612930032657,290.9028712440049,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,cauliflower,broccoli,right,1,,,,,,,,,,,,,0,64,64,12,,,,,,,,,,,,,,,,,,,,,,,,,None,294.1641530640045,None,,,,,,,292.29076625200105,None,292.29076625200105,None,left,0,1.871968213992659,292.29076625200105,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,actress,actor,right,1,,,,,,,,,,,,,0,65,65,0,,,,,,,,,,,,,,,,,,,,,,,,,None,295.50539569099783,None,,,,,,,294.6672492390062,None,294.6672492390062,None,right,1,0.8364488549996167,294.6672492390062,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,cowtnet,freedom,left,4,,,,,,,,,,,,,0,66,66,69,,,,,,,,,,,,,,,,,,,,,,,,,None,300.3021464110061,None,,,,,,,296.00862946700363,None,296.00862946700363,None,left,1,4.292067046000739,296.00862946700363,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,lobster,crab,right,1,,,,,,,,,,,,,0,67,67,19,,,,,,,,,,,,,,,,,,,,,,,,,None,301.52005133000785,None,,,,,,,300.80490829799965,None,300.80490829799965,None,right,1,0.7137095529906219,300.80490829799965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,adverb,backpack,right,2,,,,,,,,,,,,,0,68,68,25,,,,,,,,,,,,,,,,,,,,,,,,,None,303.42162294300215,None,,,,,,,302.0229465000011,None,302.0229465000011,None,right,1,1.3972317769948859,302.0229465000011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,magazine,book,right,1,,,,,,,,,,,,,0,69,69,10,,,,,,,,,,,,,,,,,,,,,,,,,None,306.31901031400776,None,,,,,,,303.92432826801087,None,303.92432826801087,None,right,1,2.393234554998344,303.92432826801087,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,awareness,base,right,2,,,,,,,,,,,,,0,70,70,28,,,,,,,,,,,,,,,,,,,,,,,,,None,308.3566402400029,None,,,,,,,306.82197443500627,None,306.82197443500627,None,right,1,1.533201944999746,306.82197443500627,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,contreqt,bcer,left,3,,,,,,,,,,,,,0,71,71,49,,,,,,,,,,,,,,,,,,,,,,,,,None,311.69517832400743,None,,,,,,,308.8597291920014,None,308.8597291920014,None,left,1,2.833746173986583,308.8597291920014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,blackboard,chalk,right,1,,,,,,,,,,,,,0,72,72,16,,,,,,,,,,,,,,,,,,,,,,,,,None,313.09035870200023,None,,,,,,,312.1979335290089,None,312.1979335290089,None,right,1,0.8909423200093443,312.1979335290089,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,fury,beginner,right,2,,,,,,,,,,,,,0,73,73,32,,,,,,,,,,,,,,,,,,,,,,,,,None,314.46156637401145,None,,,,,,,313.5931984150084,None,313.5931984150084,None,right,1,0.8669090150069678,313.5931984150084,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,ash,blue,right,2,,,,,,,,,,,,,0,74,74,38,,,,,,,,,,,,,,,,,,,,,,,,,None,315.67207237200637,None,,,,,,,314.9647192359989,None,314.9647192359989,None,right,1,0.7057728449872229,314.9647192359989,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,ltbster,lecter,left,3,,,,,,,,,,,,,0,75,75,41,,,,,,,,,,,,,,,,,,,,,,,,,None,320.64928123100253,None,,,,,,,316.1755615740112,None,316.1755615740112,None,left,1,4.472277324995957,316.1755615740112,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,buws,decide,left,4,,,,,,,,,,,,,0,76,76,73,,,,,,,,,,,,,,,,,,,,,,,,,None,324.7820125300059,None,,,,,,,321.15200338901195,None,321.15200338901195,None,right,0,3.6282983159908326,321.15200338901195,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,ballet,fgor,left,5,,,,,,,,,,,,,0,77,77,60,,,,,,,,,,,,,,,,,,,,,,,,,None,327.96561193000525,None,,,,,,,325.28486378300295,None,325.28486378300295,None,left,1,2.6793080830102554,325.28486378300295,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,busy,bored,right,1,,,,,,,,,,,,,0,78,78,11,,,,,,,,,,,,,,,,,,,,,,,,,None,329.1155924920022,None,,,,,,,328.4685044920043,None,328.4685044920043,None,right,1,0.6456437180022476,328.4685044920043,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,uneven,dival,left,5,,,,,,,,,,,,,0,79,79,55,,,,,,,,,,,,,,,,,,,,,,,,,None,330.41291667800397,None,,,,,,,329.6189375289978,None,329.6189375289978,None,right,0,0.7925418719969457,329.6189375289978,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,dasewn,ufraca,left,3,,,,,,,,,,,,,1,0,80,43,,,,,,,,,,,,,,,,,,,,,,,,,None,332.07087867500377,None,,,,,,,330.91575233500043,None,330.91575233500043,None,left,1,1.1536532699974487,330.91575233500043,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,adventure,bnat,left,5,,,,,,,,,,,,,1,1,81,62,,,,,,,,,,,,,,,,,,,,,,,,,None,334.42936020399793,None,,,,,,,332.574114743009,None,332.574114743009,None,left,1,1.8537968729942804,332.574114743009,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,actor,axe,right,2,,,,,,,,,,,,,1,2,82,24,,,,,,,,,,,,,,,,,,,,,,,,,None,335.7380489490024,None,,,,,,,334.9325525000022,None,334.9325525000022,None,right,1,0.8040089690039167,334.9325525000022,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,antidote,averake,left,5,,,,,,,,,,,,,1,3,83,58,,,,,,,,,,,,,,,,,,,,,,,,,None,337.6587873940007,None,,,,,,,336.24086327900295,None,336.24086327900295,None,right,0,1.4164732950011967,336.24086327900295,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,saucer,uttac,left,5,,,,,,,,,,,,,1,4,84,57,,,,,,,,,,,,,,,,,,,,,,,,,None,341.7736181640066,None,,,,,,,338.1615034950082,None,338.1615034950082,None,right,0,3.6103241680102656,338.1615034950082,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,kitchen,cook,right,1,,,,,,,,,,,,,1,5,85,17,,,,,,,,,,,,,,,,,,,,,,,,,None,342.97111257399956,None,,,,,,,342.276293272007,None,342.276293272007,None,right,1,0.6933456489932723,342.276293272007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,perigrm,unswir,left,3,,,,,,,,,,,,,1,6,86,45,,,,,,,,,,,,,,,,,,,,,,,,,None,346.2247166169982,None,,,,,,,343.47378897000453,None,343.47378897000453,None,left,1,2.749459972998011,343.47378897000453,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,harmful,cownr,left,5,,,,,,,,,,,,,1,7,87,61,,,,,,,,,,,,,,,,,,,,,,,,,None,348.4576567680051,None,,,,,,,346.7279685810063,None,346.7279685810063,None,right,0,1.728136227990035,346.7279685810063,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,blackboard,chalk,right,1,,,,,,,,,,,,,1,8,88,16,,,,,,,,,,,,,,,,,,,,,,,,,None,350.9954211620061,None,,,,,,,348.9610404460109,None,348.9610404460109,None,right,1,2.0329113399930065,348.9610404460109,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,capmpiwity,nney,left,3,,,,,,,,,,,,,1,9,89,44,,,,,,,,,,,,,,,,,,,,,,,,,None,352.81081948000065,None,,,,,,,351.49842233399977,None,351.49842233399977,None,left,1,1.310923768003704,351.49842233399977,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,tumor,cancer,right,1,,,,,,,,,,,,,1,10,90,14,,,,,,,,,,,,,,,,,,,,,,,,,None,354.14114920700376,None,,,,,,,353.3139437200007,None,353.3139437200007,None,right,1,0.8257635930058314,353.3139437200007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,udvirb,prew,left,3,,,,,,,,,,,,,1,11,91,47,,,,,,,,,,,,,,,,,,,,,,,,,None,357.68878418800887,None,,,,,,,354.6444818260061,None,354.6444818260061,None,left,1,3.04261458099063,354.6444818260061,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,aczreis,duty,left,4,,,,,,,,,,,,,1,12,92,67,,,,,,,,,,,,,,,,,,,,,,,,,None,358.992915602008,None,,,,,,,358.1920523220033,None,358.1920523220033,None,right,0,0.799390151994885,358.1920523220033,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,subtraction,addition,right,1,,,,,,,,,,,,,1,13,93,1,,,,,,,,,,,,,,,,,,,,,,,,,None,360.3183385739976,None,,,,,,,359.4959435290075,None,359.4959435290075,None,right,1,0.8208041379984934,359.4959435290075,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,cricket,blow,right,2,,,,,,,,,,,,,1,14,94,37,,,,,,,,,,,,,,,,,,,,,,,,,None,361.6675551600056,None,,,,,,,360.82122165200417,None,360.82122165200417,None,right,1,0.8448835169983795,360.82122165200417,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,perform,average,right,2,,,,,,,,,,,,,1,15,95,23,,,,,,,,,,,,,,,,,,,,,,,,,None,363.05294954300916,None,,,,,,,362.17080147200613,None,362.17080147200613,None,right,1,0.8806559130025562,362.17080147200613,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,invent,ceok,left,5,,,,,,,,,,,,,1,16,96,53,,,,,,,,,,,,,,,,,,,,,,,,,None,365.2242363230034,None,,,,,,,363.5557935160032,None,363.5557935160032,None,left,1,1.66701134100731,363.5557935160032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,ash,blue,right,2,,,,,,,,,,,,,1,17,97,38,,,,,,,,,,,,,,,,,,,,,,,,,None,366.3231395470066,None,,,,,,,365.7271654320066,None,365.7271654320066,None,right,1,0.5945030490111094,365.7271654320066,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,explanation,answer,right,1,,,,,,,,,,,,,1,18,98,3,,,,,,,,,,,,,,,,,,,,,,,,,None,367.5494802220055,None,,,,,,,366.82590490100847,None,366.82590490100847,None,right,1,0.7221296219940996,366.82590490100847,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,busy,bored,right,1,,,,,,,,,,,,,1,19,99,11,,,,,,,,,,,,,,,,,,,,,,,,,None,368.85719019600947,None,,,,,,,368.052544324004,None,368.052544324004,None,right,1,0.8031975620106095,368.052544324004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,awbxenems,belvem,left,3,,,,,,,,,,,,,1,20,100,50,,,,,,,,,,,,,,,,,,,,,,,,,None,371.1814119269984,None,,,,,,,369.36058147699805,None,369.36058147699805,None,left,1,1.8189357770024799,369.36058147699805,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,ucter,arks,left,3,,,,,,,,,,,,,1,21,101,46,,,,,,,,,,,,,,,,,,,,,,,,,None,374.785422690009,None,,,,,,,371.68461035500513,None,371.68461035500513,None,left,1,3.0993386740010465,371.68461035500513,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,uneven,dival,left,5,,,,,,,,,,,,,1,22,102,55,,,,,,,,,,,,,,,,,,,,,,,,,None,376.7337387669977,None,,,,,,,375.2884224730078,None,375.2884224730078,None,right,0,1.4438205789920175,375.2884224730078,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,riject,farm,left,4,,,,,,,,,,,,,1,23,103,66,,,,,,,,,,,,,,,,,,,,,,,,,None,378.8678645629989,None,,,,,,,377.2370434510085,None,377.2370434510085,None,left,1,1.6293455730046844,377.2370434510085,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,corpse,bigan,left,5,,,,,,,,,,,,,1,24,104,64,,,,,,,,,,,,,,,,,,,,,,,,,None,381.50149058300303,None,,,,,,,379.37127162700926,None,379.37127162700926,None,right,0,2.128754397010198,379.37127162700926,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,displfow,pcycce,left,3,,,,,,,,,,,,,1,25,105,51,,,,,,,,,,,,,,,,,,,,,,,,,None,384.01070755399996,None,,,,,,,382.00438344500435,None,382.00438344500435,None,left,1,2.0048321829963243,382.00438344500435,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,mustache,beard,right,1,,,,,,,,,,,,,1,26,106,6,,,,,,,,,,,,,,,,,,,,,,,,,None,385.4949225290038,None,,,,,,,384.5137199210003,None,384.5137199210003,None,right,1,0.9797163220064249,384.5137199210003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,fury,beginner,right,2,,,,,,,,,,,,,1,27,107,32,,,,,,,,,,,,,,,,,,,,,,,,,None,387.7539798180078,None,,,,,,,385.99806186500064,None,385.99806186500064,None,right,1,1.754477330003283,385.99806186500064,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,cauliflower,broccoli,right,1,,,,,,,,,,,,,1,28,108,12,,,,,,,,,,,,,,,,,,,,,,,,,None,389.4440335340041,None,,,,,,,388.25722336499894,None,388.25722336499894,None,right,1,1.1850862319988664,388.25722336499894,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,anteater,belt,right,2,,,,,,,,,,,,,1,29,109,33,,,,,,,,,,,,,,,,,,,,,,,,,None,390.9838936060114,None,,,,,,,389.94742770300945,None,389.94742770300945,None,right,1,1.0349617170140846,389.94742770300945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,policeman,cop,right,1,,,,,,,,,,,,,1,30,110,18,,,,,,,,,,,,,,,,,,,,,,,,,None,392.4337969850021,None,,,,,,,391.48713132699777,None,391.48713132699777,None,right,1,0.9451913369994145,391.48713132699777,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,tricycle,bicycle,right,1,,,,,,,,,,,,,1,31,111,9,,,,,,,,,,,,,,,,,,,,,,,,,None,393.99796689300274,None,,,,,,,392.937172386999,None,392.937172386999,None,right,1,1.059314138998161,392.937172386999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
,,,,adorable,bckpwck,left,5,,,,,,,,,,,,,1,32,112,59,,,,,,,,,,,,,,,,,,,,,,,,,None,397.87579845200526,None,,,,,,,394.5010663920111,None,394.5010663920111,None,left,1,3.3732281609991333,394.5010663920111,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,00,m,2021_Apr_09_1709,ldt_en_hi,2021.1.3,1322.4639122839803,
