w_word1,w_word2,w_corrAns,w_category,word1,word2,corrAns,category,w_hword1,w_hword2,w_hcorrAns,w_hcategory,hword1,hword2,hcorrAns,hcategory,enwarmuptrials.thisRepN,enwarmuptrials.thisTrialN,enwarmuptrials.thisN,enwarmuptrials.thisIndex,en_trials.thisRepN,en_trials.thisTrialN,en_trials.thisN,en_trials.thisIndex,hiwarmuptrials.thisRepN,hiwarmuptrials.thisTrialN,hiwarmuptrials.thisN,hiwarmuptrials.thisIndex,hi_trials.thisRepN,hi_trials.thisTrialN,hi_trials.thisN,hi_trials.thisIndex,eninstrstim.started,eninstrstim.stopped,enkbinstr.keys,enkbinstr.corr,enkbinstr.rt,enkbinstr.started,enkbinstr.stopped,enwarmupw1.started,enwarmupw1.stopped,enwarmupw2.started,enwarmupw2.stopped,enwarmupkb.keys,enwarmupkb.corr,enwarmupkb.rt,enwarmupkb.started,enwarmupkb.stopped,restresp.keys,restresp.started,restresp.stopped,startexpprompt.started,startexpprompt.stopped,startexpkbresp.keys,startexpkbresp.rt,startexpkbresp.started,startexpkbresp.stopped,entrialw1.started,entrialw1.stopped,entrialw2.started,entrialw2.stopped,enkbresp.keys,enkbresp.corr,enkbresp.rt,enkbresp.started,enkbresp.stopped,hiinstrstim.started,hiinstrstim.stopped,hikbinstr.keys,hikbinstr.corr,hikbinstr.rt,hikbinstr.started,hikbinstr.stopped,hiwarmupw1.started,hiwarmupw1.stopped,hiwarmupw2.started,hiwarmupw2.stopped,hiwarmupkb.keys,hiwarmupkb.corr,hiwarmupkb.rt,hiwarmupkb.started,hiwarmupkb.stopped,hitrialw1.started,hitrialw1.stopped,hitrialw2.started,hitrialw2.stopped,hikbresp.keys,hikbresp.corr,hikbresp.rt,hikbresp.started,hikbresp.stopped,hiskill.text,hiskill.started,hiskill.stopped,hirespskill.keys,hirespskill.rt,hirespskill.started,hirespskill.stopped,enskill_2.text,enskill_2.started,enskill_2.stopped,enrespskill_2.keys,enrespskill_2.rt,enrespskill_2.started,enrespskill_2.stopped,thankstext.started,thankstext.stopped,participant,age,gender,date,expName,psychopyVersion,frameRate,
,,,,,,,,टराव,explanation,left,9,,,,,,,,,,,,,0,4,4,2,,,,,,,,,,,,,,,,,,,,,None,317.9711381980014,None,,,,,,,,,,,,,,,,,,,,,,,317.2101057789987,None,317.2101057789987,None,left,1,0.7594109929923434,317.2101057789987,None,,,,,,,,,,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.4726287770027,None,right,0.7506947119982215,318.4726287770027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,मगरम,bow,left,9,,,,,,,,,,,,,0,0,0,70,,,,,,,,,,,,,,,,,None,321.33199008600786,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.26490852600546,None,319.26490852600546,None,left,1,2.064770693992614,319.26490852600546,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,भगवान,temple,right,6,,,,,,,,,,,,,0,1,1,15,,,,,,,,,,,,,,,,,None,322.7837075940042,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.8366064209986,None,321.8366064209986,None,right,1,0.9454395099892281,321.8366064209986,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,गाड़ी,auto,right,6,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,None,324.0736934669985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.31371129299805,None,323.31371129299805,None,right,1,0.758073491990217,323.31371129299805,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,लड़ाकू,boxer,right,6,,,,,,,,,,,,,0,3,3,9,,,,,,,,,,,,,,,,,None,325.26351857499685,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.6004829279991,None,324.6004829279991,None,right,1,0.6613738939922769,324.6004829279991,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,वकी,averake,left,8,,,,,,,,,,,,,0,4,4,63,,,,,,,,,,,,,,,,,None,327.3911269109958,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.7691174460051,None,325.7691174460051,None,left,1,1.6203535609965911,325.7691174460051,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,महंगा,cheap,right,6,,,,,,,,,,,,,0,5,5,13,,,,,,,,,,,,,,,,,None,329.13078469899483,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.91212857900246,None,327.91212857900246,None,right,1,1.2170437400054652,327.91212857900246,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,भीड़,crowd,right,6,,,,,,,,,,,,,0,6,6,17,,,,,,,,,,,,,,,,,None,330.37177939299727,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.6346223700093,None,329.6346223700093,None,right,1,0.7350011329981498,329.6346223700093,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,यूोप,builde,left,8,,,,,,,,,,,,,0,7,7,55,,,,,,,,,,,,,,,,,None,331.66687864200503,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.90923276099784,None,330.90923276099784,None,left,1,0.7559780209994642,330.90923276099784,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,सच,copy,right,7,,,,,,,,,,,,,0,8,8,25,,,,,,,,,,,,,,,,,None,333.6147524170083,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.18384511400654,None,332.18384511400654,None,right,1,1.4292522960022325,332.18384511400654,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,वन,chaos,right,7,,,,,,,,,,,,,0,9,9,33,,,,,,,,,,,,,,,,,None,335.60833403799916,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.11837079099496,None,334.11837079099496,None,right,1,1.4883058929990511,334.11837079099496,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,लड़की,baby,right,6,,,,,,,,,,,,,0,10,10,3,,,,,,,,,,,,,,,,,None,336.80141829600325,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.1125508789992,None,336.1125508789992,None,right,1,0.6872237280040281,336.1125508789992,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,घर,blow,right,7,,,,,,,,,,,,,0,11,11,28,,,,,,,,,,,,,,,,,None,337.8207158830046,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.31802906699886,None,337.31802906699886,None,right,1,0.5010008969984483,337.31802906699886,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,अभिनय,calm,right,7,,,,,,,,,,,,,0,12,12,35,,,,,,,,,,,,,,,,,None,340.3590685070085,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.357496689001,None,338.357496689001,None,left,0,1.999920750997262,338.357496689001,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,मछली,ucter,left,10,,,,,,,,,,,,,0,13,13,52,,,,,,,,,,,,,,,,,None,343.06053828200675,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.8765795070067,None,340.8765795070067,None,left,1,2.182307094000862,340.8765795070067,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,मदान,gway,left,8,,,,,,,,,,,,,0,14,14,57,,,,,,,,,,,,,,,,,None,345.0689555249992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.575963167008,None,343.575963167008,None,left,1,1.4913385100080632,343.575963167008,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,सिपाही,empty,right,7,,,,,,,,,,,,,0,15,15,27,,,,,,,,,,,,,,,,,None,347.1575757249957,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.57337428200117,None,345.57337428200117,None,left,0,1.5825469279952813,345.57337428200117,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,हानि,deaf,right,7,,,,,,,,,,,,,0,16,16,39,,,,,,,,,,,,,,,,,None,348.66452696200577,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.66199257700646,None,347.66199257700646,None,left,0,1.0008656759891892,347.66199257700646,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,अनाज,breakfast,right,6,,,,,,,,,,,,,0,17,17,11,,,,,,,,,,,,,,,,,None,350.04374833600014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.18308556800184,None,349.18308556800184,None,right,1,0.8590087269985816,349.18308556800184,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,परावान,octopus,left,9,,,,,,,,,,,,,0,18,18,69,,,,,,,,,,,,,,,,,None,354.9586461800063,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.5479355730058,None,350.5479355730058,None,left,1,4.409103926998796,350.5479355730058,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,केल,fgor,left,8,,,,,,,,,,,,,0,19,19,64,,,,,,,,,,,,,,,,,None,356.33219241800543,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.46241872399696,None,355.46241872399696,None,left,1,0.868119465012569,355.46241872399696,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,परावान,valuable,left,9,,,,,,,,,,,,,0,20,20,79,,,,,,,,,,,,,,,,,None,357.5615636529983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.8365276490076,None,356.8365276490076,None,left,1,0.723393081992981,356.8365276490076,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,शेर,lion,right,6,,,,,,,,,,,,,0,21,21,1,,,,,,,,,,,,,,,,,None,358.74004637599865,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.0784695120092,None,358.0784695120092,None,right,1,0.6598972640058491,358.0784695120092,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,अनुबध,leab,left,8,,,,,,,,,,,,,0,22,22,59,,,,,,,,,,,,,,,,,None,360.98272527600056,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.2738387790014,None,359.2738387790014,None,right,0,1.7070113499939907,359.2738387790014,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,पतल,dival,left,8,,,,,,,,,,,,,0,23,23,60,,,,,,,,,,,,,,,,,None,363.4688074709993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.48706381100055,None,361.48706381100055,None,left,1,1.9800999550061533,361.48706381100055,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,कंबल,poldcemps,left,10,,,,,,,,,,,,,0,24,24,46,,,,,,,,,,,,,,,,,None,367.5024139730085,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.9728525190003,None,363.9728525190003,None,right,0,3.527900271990802,363.9728525190003,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,साल,age,right,6,,,,,,,,,,,,,0,25,25,0,,,,,,,,,,,,,,,,,None,368.6956737529981,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.0061522629985,None,368.0061522629985,None,right,1,0.6878838900011033,368.0061522629985,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,अजमदा,uttac,left,8,,,,,,,,,,,,,0,26,26,62,,,,,,,,,,,,,,,,,None,369.87021254500723,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.1995269150066,None,369.1995269150066,None,left,1,0.6690525190060725,369.1995269150066,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,जापान,china,right,6,,,,,,,,,,,,,0,27,27,14,,,,,,,,,,,,,,,,,None,370.95305731099506,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.3739927669958,None,370.3739927669958,None,right,1,0.5774099050031509,370.3739927669958,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,गणित,biology,right,6,,,,,,,,,,,,,0,28,28,6,,,,,,,,,,,,,,,,,None,372.24350658099866,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.47135337600776,None,371.47135337600776,None,left,0,0.7705523810000159,371.47135337600776,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,मेंढक,doe,right,7,,,,,,,,,,,,,0,29,29,36,,,,,,,,,,,,,,,,,None,374.25497786700726,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.7475847970054,None,372.7475847970054,None,left,0,1.5054789319983684,372.7475847970054,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,यूोप,mustache,left,9,,,,,,,,,,,,,0,30,30,71,,,,,,,,,,,,,,,,,None,375.384378636998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.7592701530084,None,374.7592701530084,None,left,1,0.6234764999971958,374.7592701530084,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,अभिनय,disbhvmeve,left,10,,,,,,,,,,,,,0,31,31,41,,,,,,,,,,,,,,,,,None,376.8040846340009,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.888856421996,None,375.888856421996,None,left,1,0.9135681800107704,375.888856421996,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,खोज,expensive,right,7,,,,,,,,,,,,,0,32,32,29,,,,,,,,,,,,,,,,,None,378.27052751100564,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.3237645150075,None,377.3237645150075,None,right,1,0.9451621070038527,377.3237645150075,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,लड़की,boy,right,6,,,,,,,,,,,,,0,33,33,10,,,,,,,,,,,,,,,,,None,379.3599682119966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.7749262270081,None,378.7749262270081,None,right,1,0.5833898279961431,378.7749262270081,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,रात,day,right,6,,,,,,,,,,,,,0,34,34,19,,,,,,,,,,,,,,,,,None,380.59354044399515,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.864380383995,None,379.864380383995,None,right,1,0.7275030770106241,379.864380383995,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,जगल,policeman,left,9,,,,,,,,,,,,,0,35,35,77,,,,,,,,,,,,,,,,,None,381.993806879007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.09735646400077,None,381.09735646400077,None,left,1,0.8948078390094452,381.09735646400077,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,खेती,dollars,right,7,,,,,,,,,,,,,0,36,36,21,,,,,,,,,,,,,,,,,None,383.3049526929972,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.49775284400675,None,382.49775284400675,None,right,1,0.8055508959951112,382.49775284400675,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,नल,ltbster,left,10,,,,,,,,,,,,,0,37,37,47,,,,,,,,,,,,,,,,,None,384.8840269719949,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.8090819479985,None,383.8090819479985,None,left,1,1.073279496995383,383.8090819479985,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,नाजु,ceok,left,8,,,,,,,,,,,,,0,38,38,58,,,,,,,,,,,,,,,,,None,386.17208682700584,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.3877367179957,None,385.3877367179957,None,left,1,0.7827031140041072,385.3877367179957,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,केला,diary,right,7,,,,,,,,,,,,,0,39,39,37,,,,,,,,,,,,,,,,,None,387.32464586300193,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.67610790500476,None,386.67610790500476,None,left,0,0.6468945949891349,386.67610790500476,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,विमान,decision,right,7,,,,,,,,,,,,,0,40,40,31,,,,,,,,,,,,,,,,,None,390.0886255130026,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.8290070619987,None,387.8290070619987,None,left,0,2.257970684004249,387.8290070619987,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,कोमल,cure,right,7,,,,,,,,,,,,,0,41,41,34,,,,,,,,,,,,,,,,,None,391.2493455960066,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.5928998349991,None,390.5928998349991,None,right,1,0.6548057080071885,390.5928998349991,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,गुफा,perigrm,left,10,,,,,,,,,,,,,0,42,42,51,,,,,,,,,,,,,,,,,None,393.2189247780043,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.77114246699784,None,391.77114246699784,None,left,1,1.446123328001704,391.77114246699784,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,शहनाई,decay,right,7,,,,,,,,,,,,,0,43,43,30,,,,,,,,,,,,,,,,,None,394.6966289940028,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.7394961069949,None,393.7394961069949,None,right,1,0.9554756669967901,393.7394961069949,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,तीर,bow,right,6,,,,,,,,,,,,,0,44,44,8,,,,,,,,,,,,,,,,,None,395.85128950599756,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.2006062360015,None,395.2006062360015,None,right,1,0.6490400890033925,395.2006062360015,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,मगरम,hodker,left,8,,,,,,,,,,,,,0,45,45,54,,,,,,,,,,,,,,,,,None,397.07060408500547,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.3554997970059,None,396.3554997970059,None,left,1,0.7132413859944791,396.3554997970059,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,गाय,valuabzr,left,10,,,,,,,,,,,,,0,46,46,48,,,,,,,,,,,,,,,,,None,398.8429934960004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.574749004998,None,397.574749004998,None,left,1,1.2666009809909156,397.574749004998,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,पागल,crazy,right,6,,,,,,,,,,,,,0,47,47,16,,,,,,,,,,,,,,,,,None,400.0054933060019,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.3469531269948,None,399.3469531269948,None,right,1,0.6569042930059368,399.3469531269948,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,आतंक,average,right,7,,,,,,,,,,,,,0,48,48,23,,,,,,,,,,,,,,,,,None,401.29934393700387,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.52831168800185,None,400.52831168800185,None,right,1,0.7693741749972105,400.52831168800185,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,गाजर,dasewn,left,10,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,None,402.5403325310035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.8036859470012,None,401.8036859470012,None,right,0,0.7349449910107069,401.8036859470012,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,बातचीत,busg,left,10,,,,,,,,,,,,,0,50,50,43,,,,,,,,,,,,,,,,,None,404.01500134699745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.0463453340053,None,403.0463453340053,None,left,1,0.9669967310037464,403.0463453340053,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,मैदान,blush,right,7,,,,,,,,,,,,,0,51,51,26,,,,,,,,,,,,,,,,,None,405.44122759900347,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.52392932900693,None,404.52392932900693,None,right,1,0.9154012100043474,404.52392932900693,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,पैसे,cash,right,6,,,,,,,,,,,,,0,52,52,12,,,,,,,,,,,,,,,,,None,406.6722665270063,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.945170357998,None,405.945170357998,None,right,1,0.725236953003332,405.945170357998,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,सावधान,caklqblower,left,10,,,,,,,,,,,,,0,53,53,44,,,,,,,,,,,,,,,,,None,408.1185603640042,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.17643330199644,None,407.17643330199644,None,left,1,0.9404763289930997,407.17643330199644,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,नक,bnat,left,8,,,,,,,,,,,,,0,54,54,65,,,,,,,,,,,,,,,,,None,409.3298342640046,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.6230367429962,None,408.6230367429962,None,left,1,0.7051550390024204,408.6230367429962,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,काम,imhge,left,10,,,,,,,,,,,,,0,55,55,40,,,,,,,,,,,,,,,,,None,410.78000345799956,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.8338497329969,None,409.8338497329969,None,left,1,0.9445018440019339,409.8338497329969,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,सलाह,mabapine,left,10,,,,,,,,,,,,,0,56,56,42,,,,,,,,,,,,,,,,,None,412.2836883740092,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.28389411199896,None,411.28389411199896,None,left,1,0.998146722005913,411.28389411199896,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,सावधान,capmpiwity,left,10,,,,,,,,,,,,,0,57,57,50,,,,,,,,,,,,,,,,,None,414.2274745760078,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.78759859000274,None,412.78759859000274,None,left,1,1.4382178859959822,412.78759859000274,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,गायक,dancer,right,6,,,,,,,,,,,,,0,58,58,18,,,,,,,,,,,,,,,,,None,415.43550295900786,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.73172151800827,None,414.73172151800827,None,left,0,0.7019328269961989,414.73172151800827,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,टराव,tumor,left,9,,,,,,,,,,,,,0,59,59,68,,,,,,,,,,,,,,,,,None,417.1337406100065,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.9399400550028,None,415.9399400550028,None,left,1,1.1921626180119347,415.9399400550028,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
,,,,,,,,,,,,नेता,area,right,7,,,,,,,,,,,,,0,60,60,32,,,,,,,,,,,,,,,,,None,418.4904875840002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.63785198800906,None,417.63785198800906,None,right,1,0.8509940369985998,417.63785198800906,None,,,,,,,,,,,,,,,,,3,26,m,2021_Apr_09_1744,ldt_en_hi,2021.1.3,1308.2813157965136,
